Word;lemme;cgram;infover
secourue;secourir;VER;"par:pas;"
secourues;secourir;VER;"par:pas;"
secourus;secourir;VER;"par:pas;"
secourut;secourir;VER;"ind:pas:3s;"
secourût;secourir;VER;"sub:imp:3s;"
secouâmes;secouer;VER;"ind:pas:1p;"
secouèrent;secouer;VER;"ind:pas:3p;"
secoué;secouer;VER;"par:pas;"
secouée;secouer;VER;"par:pas;"
secouées;secouer;VER;"par:pas;"
secoués;secouer;VER;"par:pas;"
secrète;secréter;VER;"imp:pre:2s;ind:pre:3s;"
secrètent;secréter;VER;"ind:pre:3p;"
secrètes;secréter;VER;"ind:pre:2s;sub:pre:2s;"
secrétaient;secréter;VER;"ind:imp:3p;"
secréter;secréter;VER;"inf;"
secrété;secréter;VER;"par:pas;"
secrétée;secréter;VER;"par:pas;"
sectionna;sectionner;VER;"ind:pas:3s;"
sectionnaient;sectionner;VER;"ind:imp:3p;"
sectionnant;sectionner;VER;"par:pre;"
sectionne;sectionner;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
sectionnent;sectionner;VER;"ind:pre:3p;"
sectionner;sectionner;VER;"inf;"
sectionnera;sectionner;VER;"ind:fut:3s;"
sectionnez;sectionner;VER;"imp:pre:2p;"
sectionné;sectionner;VER;"par:pas;"
sectionnée;sectionner;VER;"par:pas;"
sectionnées;sectionner;VER;"par:pas;"
sectionnés;sectionner;VER;"par:pas;"
segmentez;segmenter;VER;"imp:pre:2p;"
segmenté;segmenter;VER;"par:pas;"
sellait;seller;VER;"ind:imp:3s;"
selle;seller;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
seller;seller;VER;"inf;"
selles;seller;VER;"ind:pre:2s;"
sellez;seller;VER;"imp:pre:2p;ind:pre:2p;"
sellé;seller;VER;"par:pas;"
sellée;seller;VER;"par:pas;"
sellées;seller;VER;"par:pas;"
sellés;seller;VER;"par:pas;"
sema;semer;VER;"ind:pas:3s;"
semaient;semer;VER;"ind:imp:3p;"
semait;semer;VER;"ind:imp:3s;"
semant;semer;VER;"par:pre;"
sembla;sembler;VER;"ind:pas:3s;"
semblaient;sembler;VER;"ind:imp:3p;"
semblais;sembler;VER;"ind:imp:1s;ind:imp:2s;"
semblait;sembler;VER;"ind:imp:3s;"
semblant;sembler;VER;"par:pre;"
semble;sembler;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:3s;"
semblent;sembler;VER;"ind:pre:3p;sub:pre:3p;"
sembler;sembler;VER;"inf;;"
semblera;sembler;VER;"ind:fut:3s;"
sembleraient;sembler;VER;"cnd:pre:3p;"
semblerait;sembler;VER;"cnd:pre:3s;"
sembleront;sembler;VER;"ind:fut:3p;"
sembles;sembler;VER;"ind:pre:2s;"
semblez;sembler;VER;"imp:pre:2p;ind:pre:2p;"
sembliez;sembler;VER;"ind:imp:2p;"
semblions;sembler;VER;"ind:imp:1p;"
semblons;sembler;VER;"imp:pre:1p;ind:pre:1p;"
semblât;sembler;VER;"sub:imp:3s;"
semblèrent;sembler;VER;"ind:pas:3p;"
semblé;sembler;VER;"par:pas;"
semer;semer;VER;"inf;"
semez;semer;VER;"imp:pre:2p;ind:pre:2p;"
semoncer;semoncer;VER;"inf;"
semoncé;semoncer;VER;"par:pas;"
semons;semer;VER;"imp:pre:1p;ind:pre:1p;"
semonça;semoncer;VER;"ind:pas:3s;"
semonçait;semoncer;VER;"ind:imp:3s;"
semonçant;semoncer;VER;"par:pre;"
semât;semer;VER;"sub:imp:3s;"
semé;semer;VER;"par:pas;"
semée;semer;VER;"par:pas;"
semées;semer;VER;"par:pas;"
semés;semer;VER;"par:pas;"
sens;sentir;VER;"imp:pre:2s;ind:pre:1s;ind:pre:2s;"
sensibilisait;sensibiliser;VER;"ind:imp:3s;"
sensibilise;sensibiliser;VER;"imp:pre:2s;ind:pre:3s;"
sensibiliser;sensibiliser;VER;"inf;"
sensibilisé;sensibiliser;VER;"par:pas;"
sensibilisée;sensibiliser;VER;"par:pas;"
sensibilisés;sensibiliser;VER;"par:pas;"
sent;sentir;VER;"ind:pre:3s;"
sentaient;sentir;VER;"ind:imp:3p;"
sentais;sentir;VER;"ind:imp:1s;ind:imp:2s;"
sentait;sentir;VER;"ind:imp:3s;"
sentant;sentir;VER;"par:pre;"
sente;sentir;VER;"sub:pre:1s;sub:pre:3s;"
sentent;sentir;VER;"ind:pre:3p;sub:pre:3p;"
sentes;sentir;VER;"sub:pre:2s;"
sentez;sentir;VER;"imp:pre:2p;ind:pre:2p;"
senti;sentir;VER;"par:pas;"
sentie;sentir;VER;"par:pas;"
senties;sentir;VER;"par:pas;"
sentiez;sentir;VER;"ind:imp:2p;sub:pre:2p;"
sentimentaliser;sentimentaliser;VER;"inf;"
sentions;sentir;VER;"ind:imp:1p;sub:pre:1p;"
sentir;sentir;VER;"inf;"
sentira;sentir;VER;"ind:fut:3s;"
sentirai;sentir;VER;"ind:fut:1s;"
sentiraient;sentir;VER;"cnd:pre:3p;"
sentirais;sentir;VER;"cnd:pre:1s;cnd:pre:2s;"
sentirait;sentir;VER;"cnd:pre:3s;"
sentiras;sentir;VER;"ind:fut:2s;"
sentirent;sentir;VER;"ind:pas:3p;"
sentirez;sentir;VER;"ind:fut:2p;"
sentiriez;sentir;VER;"cnd:pre:2p;"
sentirons;sentir;VER;"ind:fut:1p;"
sentiront;sentir;VER;"ind:fut:3p;"
sentis;sentir;VER;"ind:pas:1s;par:pas;"
sentisse;sentir;VER;"sub:imp:1s;"
sentissent;sentir;VER;"sub:imp:3p;"
sentit;sentir;VER;"ind:pas:3s;"
sentons;sentir;VER;"imp:pre:1p;ind:pre:1p;"
sentîmes;sentir;VER;"ind:pas:1p;"
sentît;sentir;VER;"sub:imp:3s;"
sera;être;VER;"ind:fut:3s;"
serai;être;VER;"ind:fut:1s;"
seraient;être;VER;"cnd:pre:3p;"
serais;être;VER;"cnd:pre:1s;cnd:pre:2s;"
serait;être;VER;"cnd:pre:3s;"
seras;être;VER;"ind:fut:2s;"
serez;être;VER;"ind:fut:2p;"
seriez;être;VER;"cnd:pre:2p;"
serinais;seriner;VER;"ind:imp:1s;ind:imp:2s;"
serinait;seriner;VER;"ind:imp:3s;"
serine;seriner;VER;"ind:pre:1s;ind:pre:3s;"
seriner;seriner;VER;"inf;"
serinera;seriner;VER;"ind:fut:3s;"
serines;seriner;VER;"ind:pre:2s;"
seringuaient;seringuer;VER;"ind:imp:3p;"
seringuait;seringuer;VER;"ind:imp:3s;"
seringuer;seringuer;VER;"inf;"
seringuée;seringuer;VER;"par:pas;"
serinions;seriner;VER;"ind:imp:1p;"
seriné;seriner;VER;"par:pas;"
serinées;seriner;VER;"par:pas;"
serions;être;VER;"cnd:pre:1p;"
sermonna;sermonner;VER;"ind:pas:3s;"
sermonnaient;sermonner;VER;"ind:imp:3p;"
sermonnait;sermonner;VER;"ind:imp:3s;"
sermonnant;sermonner;VER;"par:pre;"
sermonne;sermonner;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
sermonner;sermonner;VER;"inf;"
sermonnerai;sermonner;VER;"ind:fut:1s;"
sermonnes;sermonner;VER;"ind:pre:2s;"
sermonnez;sermonner;VER;"imp:pre:2p;ind:pre:2p;"
sermonné;sermonner;VER;"par:pas;"
sermonnée;sermonner;VER;"par:pas;"
serons;être;VER;"ind:fut:1p;"
seront;être;VER;"ind:fut:3p;"
serpentaient;serpenter;VER;"ind:imp:3p;"
serpentait;serpenter;VER;"ind:imp:3s;"
serpentant;serpenter;VER;"par:pre;"
serpente;serpenter;VER;"ind:pre:1s;ind:pre:3s;"
serpentent;serpenter;VER;"ind:pre:3p;"
serpenter;serpenter;VER;"inf;"
serpentons;serpenter;VER;"ind:pre:1p;"
serpenté;serpenter;VER;"par:pas;"
serra;serrer;VER;"ind:pas:3s;"
serrai;serrer;VER;"ind:pas:1s;"
serraient;serrer;VER;"ind:imp:3p;"
serrais;serrer;VER;"ind:imp:1s;ind:imp:2s;"
serrait;serrer;VER;"ind:imp:3s;"
serrant;serrer;VER;"par:pre;"
serre;serrer;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:1s;sub:pre:3s;"
serrent;serrer;VER;"ind:pre:3p;sub:pre:3p;"
serrer;serrer;VER;"inf;"
serrera;serrer;VER;"ind:fut:3s;"
serrerai;serrer;VER;"ind:fut:1s;"
serreraient;serrer;VER;"cnd:pre:3p;"
serrerais;serrer;VER;"cnd:pre:1s;"
serrerait;serrer;VER;"cnd:pre:3s;"
serrerez;serrer;VER;"ind:fut:2p;"
serrerons;serrer;VER;"ind:fut:1p;"
serreront;serrer;VER;"ind:fut:3p;"
serres;serrer;VER;"ind:pre:2s;sub:pre:2s;"
serrez;serrer;VER;"imp:pre:2p;ind:pre:2p;"
serriez;serrer;VER;"ind:imp:2p;"
serrions;serrer;VER;"ind:imp:1p;"
serrons;serrer;VER;"imp:pre:1p;ind:pre:1p;"
serrâmes;serrer;VER;"ind:pas:1p;"
serrât;serrer;VER;"sub:imp:3s;"
serrèrent;serrer;VER;"ind:pas:3p;"
serré;serrer;VER;"par:pas;"
serrée;serrer;VER;"par:pas;"
serrées;serrer;VER;"par:pas;"
serrés;serrer;VER;"par:pas;"
sers;servir;VER;"imp:pre:2s;ind:pre:1s;ind:pre:2s;"
sert;servir;VER;"ind:pre:3s;"
serti;sertir;VER;"par:pas;"
sertie;sertir;VER;"par:pas;"
serties;sertir;VER;"par:pas;"
sertir;sertir;VER;"inf;"
sertirait;sertir;VER;"cnd:pre:3s;"
sertis;sertir;VER;"par:pas;"
sertissaient;sertir;VER;"ind:imp:3p;"
sertissait;sertir;VER;"ind:imp:3s;"
sertissant;sertir;VER;"par:pre;"
sertissent;sertir;VER;"ind:pre:3p;"
servaient;servir;VER;"ind:imp:3p;"
servais;servir;VER;"ind:imp:1s;ind:imp:2s;"
servait;servir;VER;"ind:imp:3s;"
servant;servir;VER;"par:pre;"
serve;servir;VER;"sub:pre:1s;sub:pre:3s;"
servent;servir;VER;"ind:pre:3p;"
serves;servir;VER;"sub:pre:2s;"
servez;servir;VER;"imp:pre:2p;ind:pre:2p;"
servi;servir;VER;"par:pas;"
servie;servir;VER;"par:pas;"
servies;servir;VER;"par:pas;"
serviez;servir;VER;"ind:imp:2p;"
servions;servir;VER;"ind:imp:1p;"
servir;servir;VER;"inf;"
servira;servir;VER;"ind:fut:3s;"
servirai;servir;VER;"ind:fut:1s;"
serviraient;servir;VER;"cnd:pre:3p;"
servirais;servir;VER;"cnd:pre:1s;cnd:pre:2s;"
servirait;servir;VER;"cnd:pre:3s;"
serviras;servir;VER;"ind:fut:2s;"
servirent;servir;VER;"ind:pas:3p;"
servirez;servir;VER;"ind:fut:2p;"
serviriez;servir;VER;"cnd:pre:2p;"
servirions;servir;VER;"cnd:pre:1p;"
servirons;servir;VER;"ind:fut:1p;"
serviront;servir;VER;"ind:fut:3p;"
servis;servir;VER;"ind:pas:1s;par:pas;"
servissent;servir;VER;"sub:imp:3p;"
servit;servir;VER;"ind:pas:3s;"
servons;servir;VER;"imp:pre:1p;ind:pre:1p;"
servîmes;servir;VER;"ind:pas:1p;"
servît;servir;VER;"sub:imp:3s;"
sevrait;sevrer;VER;"ind:imp:3s;"
sevrer;sevrer;VER;"inf;"
sevré;sevrer;VER;"par:pas;"
sevrée;sevrer;VER;"par:pas;"
sevrées;sevrer;VER;"par:pas;"
sevrés;sevrer;VER;"par:pas;"
sexualiser;sexualiser;VER;"inf;"
sexualisé;sexualiser;VER;"par:pas;"
seyait;seoir;VER;"ind:imp:3s;"
shampooiner;shampooiner;VER;"inf;"
shampouine;shampouiner;VER;"ind:pre:3s;"
shampouiner;shampouiner;VER;"inf;"
shampouiné;shampouiner;VER;"par:pas;"
shoota;shooter;VER;"ind:pas:3s;"
shootai;shooter;VER;"ind:pas:1s;"
shootais;shooter;VER;"ind:imp:1s;ind:imp:2s;"
shootait;shooter;VER;"ind:imp:3s;"
shootant;shooter;VER;"par:pre;"
shoote;shooter;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
shootent;shooter;VER;"ind:pre:3p;"
shooter;shooter;VER;"inf;;"
shootera;shooter;VER;"ind:fut:3s;"
shooterai;shooter;VER;"ind:fut:1s;"
shooteraient;shooter;VER;"cnd:pre:3p;"
shooteras;shooter;VER;"ind:fut:2s;"
shootes;shooter;VER;"ind:pre:2s;"
shootiez;shooter;VER;"ind:imp:2p;"
shootions;shooter;VER;"ind:imp:1p;"
shootons;shooter;VER;"imp:pre:1p;"
shooté;shooter;VER;"par:pas;"
shootée;shooter;VER;"par:pas;"
shootés;shooter;VER;"par:pas;"
shunte;shunter;VER;"ind:pre:1s;ind:pre:3s;"
shunter;shunter;VER;"inf;"
sidère;sidérer;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
sidérais;sidérer;VER;"ind:imp:1s;"
sidérait;sidérer;VER;"ind:imp:3s;"
sidérant;sidérer;VER;"par:pre;"
sidérer;sidérer;VER;"inf;"
sidéré;sidérer;VER;"par:pas;"
sidérée;sidérer;VER;"par:pas;"
sidérées;sidérer;VER;"par:pas;"
sidérés;sidérer;VER;"par:pas;"
sied;seoir;VER;"ind:pre:3s;"
siesta;siester;VER;"ind:pas:3s;"
siestant;siester;VER;"par:pre;"
siffla;siffler;VER;"ind:pas:3s;"
sifflai;siffler;VER;"ind:pas:1s;"
sifflaient;siffler;VER;"ind:imp:3p;"
sifflais;siffler;VER;"ind:imp:1s;ind:imp:2s;"
sifflait;siffler;VER;"ind:imp:3s;"
sifflant;siffler;VER;"par:pre;"
siffle;siffler;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
sifflent;siffler;VER;"ind:pre:3p;"
siffler;siffler;VER;"inf;"
sifflera;siffler;VER;"ind:fut:3s;"
sifflerai;siffler;VER;"ind:fut:1s;"
siffleraient;siffler;VER;"cnd:pre:3p;"
sifflerait;siffler;VER;"cnd:pre:3s;"
siffleras;siffler;VER;"ind:fut:2s;"
siffles;siffler;VER;"ind:pre:2s;"
sifflez;siffler;VER;"imp:pre:2p;ind:pre:2p;"
siffliez;siffler;VER;"ind:imp:2p;"
sifflota;siffloter;VER;"ind:pas:3s;"
sifflotais;siffloter;VER;"ind:imp:1s;"
sifflotait;siffloter;VER;"ind:imp:3s;"
sifflotant;siffloter;VER;"par:pre;"
sifflote;siffloter;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
siffloter;siffloter;VER;"inf;"
siffloterai;siffloter;VER;"ind:fut:1s;"
sifflotiez;siffloter;VER;"ind:imp:2p;"
sifflotèrent;siffloter;VER;"ind:pas:3p;"
siffloté;siffloter;VER;"par:pas;"
sifflèrent;siffler;VER;"ind:pas:3p;"
sifflé;siffler;VER;"par:pas;"
sifflée;siffler;VER;"par:pas;"
sifflées;siffler;VER;"par:pas;"
sifflés;siffler;VER;"par:pas;"
signa;signer;VER;"ind:pas:3s;"
signai;signer;VER;"ind:pas:1s;"
signaient;signer;VER;"ind:imp:3p;"
signais;signer;VER;"ind:imp:1s;ind:imp:2s;"
signait;signer;VER;"ind:imp:3s;"
signala;signaler;VER;"ind:pas:3s;"
signalai;signaler;VER;"ind:pas:1s;"
signalaient;signaler;VER;"ind:imp:3p;"
signalais;signaler;VER;"ind:imp:1s;"
signalait;signaler;VER;"ind:imp:3s;"
signalant;signaler;VER;"par:pre;"
signale;signaler;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
signalent;signaler;VER;"ind:pre:3p;"
signaler;signaler;VER;"inf;"
signalera;signaler;VER;"ind:fut:3s;"
signalerai;signaler;VER;"ind:fut:1s;"
signalerait;signaler;VER;"cnd:pre:3s;"
signaleront;signaler;VER;"ind:fut:3p;"
signales;signaler;VER;"ind:pre:2s;"
signalez;signaler;VER;"imp:pre:2p;ind:pre:2p;"
signaliser;signaliser;VER;"inf;"
signalons;signaler;VER;"imp:pre:1p;ind:pre:1p;"
signalât;signaler;VER;"sub:imp:3s;"
signalé;signaler;VER;"par:pas;"
signalée;signaler;VER;"par:pas;"
signalées;signaler;VER;"par:pas;"
signalés;signaler;VER;"par:pas;"
signant;signer;VER;"par:pre;"
signasse;signer;VER;"sub:imp:1s;"
signe;signer;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:3s;"
signent;signer;VER;"ind:pre:3p;"
signer;signer;VER;"inf;;"
signera;signer;VER;"ind:fut:3s;"
signerai;signer;VER;"ind:fut:1s;"
signeraient;signer;VER;"cnd:pre:3p;"
signerais;signer;VER;"cnd:pre:1s;cnd:pre:2s;"
signerait;signer;VER;"cnd:pre:3s;"
signeras;signer;VER;"ind:fut:2s;"
signerez;signer;VER;"ind:fut:2p;"
signeriez;signer;VER;"cnd:pre:2p;"
signerions;signer;VER;"cnd:pre:1p;"
signerons;signer;VER;"ind:fut:1p;"
signeront;signer;VER;"ind:fut:3p;"
signes;signer;VER;"ind:pre:2s;sub:pre:2s;"
signez;signer;VER;"imp:pre:2p;ind:pre:2p;"
signiez;signer;VER;"ind:imp:2p;"
signifia;signifier;VER;"ind:pas:3s;"
signifiaient;signifier;VER;"ind:imp:3p;"
signifiais;signifier;VER;"ind:imp:1s;ind:imp:2s;"
signifiait;signifier;VER;"ind:imp:3s;"
signifiant;signifier;VER;"par:pre;"
signifie;signifier;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
signifient;signifier;VER;"ind:pre:3p;"
signifier;signifier;VER;"inf;"
signifiera;signifier;VER;"ind:fut:3s;"
signifierai;signifier;VER;"ind:fut:1s;"
signifierait;signifier;VER;"cnd:pre:3s;"
signifiât;signifier;VER;"sub:imp:3s;"
signifièrent;signifier;VER;"ind:pas:3p;"
signifié;signifier;VER;"par:pas;"
signifiée;signifier;VER;"par:pas;"
signifiées;signifier;VER;"par:pas;"
signons;signer;VER;"imp:pre:1p;ind:pre:1p;"
signâmes;signer;VER;"ind:pas:1p;"
signât;signer;VER;"sub:imp:3s;"
signèrent;signer;VER;"ind:pas:3p;"
signé;signer;VER;"par:pas;"
signée;signer;VER;"par:pas;"
signées;signer;VER;"par:pas;"
signés;signer;VER;"par:pas;"
silhouettait;silhouetter;VER;"ind:imp:3s;"
silhouettant;silhouetter;VER;"par:pre;"
silhouette;silhouetter;VER;"ind:pre:3s;"
silhouettent;silhouetter;VER;"ind:pre:3p;"
silhouetter;silhouetter;VER;"inf;"
silhouetté;silhouetter;VER;"par:pas;"
silhouettée;silhouetter;VER;"par:pas;"
siliconer;siliconer;VER;"inf;"
siliconé;siliconer;VER;"par:pas;"
siliconée;siliconer;VER;"par:pas;"
siliconées;siliconer;VER;"par:pas;"
sillonna;sillonner;VER;"ind:pas:3s;"
sillonnaient;sillonner;VER;"ind:imp:3p;"
sillonnais;sillonner;VER;"ind:imp:1s;ind:imp:2s;"
sillonnait;sillonner;VER;"ind:imp:3s;"
sillonnant;sillonner;VER;"par:pre;"
sillonne;sillonner;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
sillonnent;sillonner;VER;"ind:pre:3p;"
sillonner;sillonner;VER;"inf;"
sillonnes;sillonner;VER;"ind:pre:2s;"
sillonnez;sillonner;VER;"ind:pre:2p;"
sillonnons;sillonner;VER;"ind:pre:1p;"
sillonnèrent;sillonner;VER;"ind:pas:3p;"
sillonné;sillonner;VER;"par:pas;"
sillonnée;sillonner;VER;"par:pas;"
sillonnées;sillonner;VER;"par:pas;"
sillonnés;sillonner;VER;"par:pas;"
sillons;siller;VER;"imp:pre:1p;"
simplifiaient;simplifier;VER;"ind:imp:3p;"
simplifiais;simplifier;VER;"ind:imp:1s;"
simplifiait;simplifier;VER;"ind:imp:3s;"
simplifiant;simplifier;VER;"par:pre;"
simplifie;simplifier;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
simplifient;simplifier;VER;"ind:pre:3p;"
simplifier;simplifier;VER;"inf;"
simplifiera;simplifier;VER;"ind:fut:3s;"
simplifierait;simplifier;VER;"cnd:pre:3s;"
simplifiez;simplifier;VER;"imp:pre:2p;ind:pre:2p;"
simplifions;simplifier;VER;"imp:pre:1p;ind:pre:1p;"
simplifié;simplifier;VER;"par:pas;"
simplifiée;simplifier;VER;"par:pas;"
simplifiées;simplifier;VER;"par:pas;"
simplifiés;simplifier;VER;"par:pas;"
simula;simuler;VER;"ind:pas:3s;"
simulaient;simuler;VER;"ind:imp:3p;"
simulais;simuler;VER;"ind:imp:1s;ind:imp:2s;"
simulait;simuler;VER;"ind:imp:3s;"
simulant;simuler;VER;"par:pre;"
simule;simuler;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
simulent;simuler;VER;"ind:pre:3p;"
simuler;simuler;VER;"inf;"
simulera;simuler;VER;"ind:fut:3s;"
simulerai;simuler;VER;"ind:fut:1s;"
simulerez;simuler;VER;"ind:fut:2p;"
simules;simuler;VER;"ind:pre:2s;"
simulez;simuler;VER;"imp:pre:2p;ind:pre:2p;"
simuliez;simuler;VER;"ind:imp:2p;"
simulons;simuler;VER;"imp:pre:1p;ind:pre:1p;"
simulèrent;simuler;VER;"ind:pas:3p;"
simulé;simuler;VER;"par:pas;"
simulée;simuler;VER;"par:pas;"
simulées;simuler;VER;"par:pas;"
simulés;simuler;VER;"par:pas;"
singe;singer;VER;"ind:pre:1s;ind:pre:3s;"
singea;singer;VER;"ind:pas:3s;"
singeaient;singer;VER;"ind:imp:3p;"
singeait;singer;VER;"ind:imp:3s;"
singeant;singer;VER;"par:pre;"
singent;singer;VER;"ind:pre:3p;"
singer;singer;VER;"inf;"
singes;singer;VER;"sub:pre:2s;"
singiez;singer;VER;"ind:imp:2p;"
singularisait;singulariser;VER;"ind:imp:3s;"
singularise;singulariser;VER;"imp:pre:2s;ind:pre:3s;"
singulariser;singulariser;VER;"inf;"
singularises;singulariser;VER;"ind:pre:2s;"
singé;singer;VER;"par:pas;"
singées;singer;VER;"par:pas;"
sinuaient;sinuer;VER;"ind:imp:3p;"
sinuait;sinuer;VER;"ind:imp:3s;"
sinuant;sinuer;VER;"par:pre;"
sinue;sinuer;VER;"ind:pre:3s;"
sinuent;sinuer;VER;"ind:pre:3p;"
sinuer;sinuer;VER;"inf;"
sinué;sinuer;VER;"par:pas;"
siphonnait;siphonner;VER;"ind:imp:3s;"
siphonne;siphonner;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
siphonner;siphonner;VER;"inf;"
siphonné;siphonner;VER;"par:pas;"
siphonnée;siphonner;VER;"par:pas;"
siphonnés;siphonner;VER;"par:pas;"
sirota;siroter;VER;"ind:pas:3s;"
sirotaient;siroter;VER;"ind:imp:3p;"
sirotais;siroter;VER;"ind:imp:1s;ind:imp:2s;"
sirotait;siroter;VER;"ind:imp:3s;"
sirotant;siroter;VER;"par:pre;"
sirote;siroter;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
sirotent;siroter;VER;"ind:pre:3p;"
siroter;siroter;VER;"inf;"
siroterais;siroter;VER;"cnd:pre:1s;"
sirotiez;siroter;VER;"ind:imp:2p;"
sirotions;siroter;VER;"ind:imp:1p;"
siroté;siroter;VER;"par:pas;"
situa;situer;VER;"ind:pas:3s;"
situaient;situer;VER;"ind:imp:3p;"
situais;situer;VER;"ind:imp:1s;"
situait;situer;VER;"ind:imp:3s;"
situant;situer;VER;"par:pre;"
situasse;situer;VER;"sub:imp:1s;"
situe;situer;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
situent;situer;VER;"ind:pre:3p;"
situer;situer;VER;"inf;"
situera;situer;VER;"ind:fut:3s;"
situerai;situer;VER;"ind:fut:1s;"
situeraient;situer;VER;"cnd:pre:3p;"
situerais;situer;VER;"cnd:pre:1s;"
situerait;situer;VER;"cnd:pre:3s;"
situes;situer;VER;"ind:pre:2s;sub:pre:2s;"
situez;situer;VER;"ind:pre:2p;"
situions;situer;VER;"ind:imp:1p;"
situons;situer;VER;"imp:pre:1p;ind:pre:1p;"
situât;situer;VER;"sub:imp:3s;"
situèrent;situer;VER;"ind:pas:3p;"
situé;situer;VER;"par:pas;"
située;situer;VER;"par:pas;"
situées;situer;VER;"par:pas;"
situés;situer;VER;"par:pas;"
siège;siéger;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
siègent;siéger;VER;"ind:pre:3p;"
sièges;siéger;VER;"ind:pre:2s;sub:pre:2s;"
siéent;seoir;VER;"ind:pre:3p;"
siégeaient;siéger;VER;"ind:imp:3p;"
siégeais;siéger;VER;"ind:imp:1s;"
siégeait;siéger;VER;"ind:imp:3s;"
siégeant;siéger;VER;"par:pre;"
siégeons;siéger;VER;"imp:pre:1p;ind:pre:1p;"
siéger;siéger;VER;"inf;"
siégera;siéger;VER;"ind:fut:3s;"
siégerai;siéger;VER;"ind:fut:1s;"
siégeraient;siéger;VER;"cnd:pre:3p;"
siégerait;siéger;VER;"cnd:pre:3s;"
siégeras;siéger;VER;"ind:fut:2s;"
siégerons;siéger;VER;"ind:fut:1p;"
siégeront;siéger;VER;"ind:fut:3p;"
siégez;siéger;VER;"ind:pre:2p;"
siégiez;siéger;VER;"ind:imp:2p;"
siégions;siéger;VER;"ind:imp:1p;"
siégé;siéger;VER;"par:pas;"
siéra;seoir;VER;"ind:fut:3s;"
siérait;seoir;VER;"cnd:pre:3s;"
skiais;skier;VER;"ind:imp:1s;ind:imp:2s;"
skiait;skier;VER;"ind:imp:3s;"
skiant;skier;VER;"par:pre;"
skie;skier;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
skient;skier;VER;"ind:pre:3p;"
skier;skier;VER;"inf;"
skierai;skier;VER;"ind:fut:1s;"
skierait;skier;VER;"cnd:pre:3s;"
skies;skier;VER;"ind:pre:2s;"
skiez;skier;VER;"imp:pre:2p;ind:pre:2p;"
skipper;skipper;VER;"inf;"
skié;skier;VER;"par:pas;"
slalomant;slalomer;VER;"par:pre;"
slalomer;slalomer;VER;"inf;"
slalomé;slalomer;VER;"par:pas;"
slavisant;slaviser;VER;"par:pre;"
smashe;smasher;VER;"imp:pre:2s;ind:pre:3s;"
smasher;smasher;VER;"inf;"
snifer;snifer;VER;"inf;"
sniffaient;sniffer;VER;"ind:imp:3p;"
sniffais;sniffer;VER;"ind:imp:1s;ind:imp:2s;"
sniffait;sniffer;VER;"ind:imp:3s;"
sniffant;sniffer;VER;"par:pre;"
sniffe;sniffer;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
sniffent;sniffer;VER;"ind:pre:3p;"
sniffer;sniffer;VER;"inf;"
snifferai;sniffer;VER;"ind:fut:1s;"
sniffes;sniffer;VER;"ind:pre:2s;"
sniffez;sniffer;VER;"imp:pre:2p;ind:pre:2p;"
sniffé;sniffer;VER;"par:pas;"
sniffée;sniffer;VER;"par:pas;"
sniffées;sniffer;VER;"par:pas;"
snobaient;snober;VER;"ind:imp:3p;"
snobais;snober;VER;"ind:imp:2s;"
snobe;snober;VER;"imp:pre:2s;ind:pre:1s;ind:pre:3s;"
snobent;snober;VER;"ind:pre:3p;"
snober;snober;VER;"inf;"
snoberez;snober;VER;"ind:fut:2p;"
snobez;snober;VER;"imp:pre:2p;ind:pre:2p;"
snobé;snober;VER;"par:pas;"
snobée;snober;VER;"par:pas;"
snobés;snober;VER;"par:pas;"
sociabiliser;sociabiliser;VER;"inf;"
socialise;socialiser;VER;"ind:pre:1s;ind:pre:3s;"
socialiser;socialiser;VER;"inf;"
socialisez;socialiser;VER;"ind:pre:2p;"
sodomisa;sodomiser;VER;"ind:pas:3s;"
sodomisait;sodomiser;VER;"ind:imp:3s;"
sodomisant;sodomiser;VER;"par:pre;"
sodomise;sodomiser;VER;"ind:pre:1s;ind:pre:3s;"
sodomiser;sodomiser;VER;"inf;"
